Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Fully specified name:fr,Short name:fr,Description:fr,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:900


c22667cc-68c2-4cb7-9924-d25605f8f136,,,Diabetes"," Exposures,Exposures,,,,,Misc,N/A,,Diabetes"," Smoking History;Diabetes"," Packs Per Day;Diabetes"," Number Of Years;Diabetes"," Alcohol Abuse;Diabetes"," Details Of Alcohol Abuse,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,

63aaaeba-9b3c-4ff5-9faf-522c10b6f54c,,,Metformin,,,,,,Misc,N/A,,,,,,,,,,,
e6701098-9f0e-41f9-9c9d-fcdb57715bef,,,Glipizide,,,,,,Misc,N/A,,,,,,,,,,,
e81f77f0-8e6d-4ac0-a029-3147e67da346,,,Insulin 70/30,,,,,,Misc,N/A,,,,,,,,,,,
27a6cee9-7c06-4846-b88d-6bc65c33a7b2,,,Diabetes"," Current Home Medications,Current Home Medications,,,,,Misc,Coded,,Metformin;Glipizide;Insulin 70/30,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,

630d2caf-1d89-4d05-b853-601bda682e4b,,,Diabetes"," Other Current Home Medications,Other current home medications,,,,,Misc,Text,,,,,,,,,,,

,,,,,,,,,,,,,,,,,,,,,

ec27d7a3-c9bc-44ee-80b9-b998db3e278a,,,Diabetes"," Intake,Diabetes – Intake,,,,,Misc,Coded,,,Diabetes"," Diagnosis Details;Diabetes"," Diagnostic Clues;Diabetes"," Past Diagnosis;Diabetes"," Exercise;Diabetes"," Exposures;Diabetes"," Other Current Home Medications;Diabetes"," Other Current Home Medications,,,,,,,,
